created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
"Thu Aug 31 23:20:09 +0000 2023;1697388838669455713;""Calon Presiden kita nih guys 🤟🏻🤟🏻🤟🏻 #ganjarpranowo #jokowidodo #ganjarpranowo #indonesiamaju https://t.co/mBqbFDhFBb"";0;0;0;1;in;1642973968880775177;1697388838669455713;AntonNovrian_;https://twitter.com/AntonNovrian_/status/1697388838669455713",,,,
"Thu Aug 31 23:20:00 +0000 2023;1697388801658859662;""Dalam Rakernas KADIN di Semarang Gubernur Jateng  @ganjar_pranowo  menyamapaikan  Pemprov Jateng menyiapkan  SDM yg terampil utk membangun infrastruktur hijau Indonesia di masa depan lewat kehadiran sekolah vokasi di Jateng. #SahabatGanjar  #GanjarPranowo  #GanjarUntukSemua https://t.co/aBEgDN7cPK"";0;0;5;13;in;1248538148990152704;1697388801658859662;Ghurem2;https://twitter.com/Ghurem2/status/1697388801658859662",,,,
"Thu Aug 31 23:19:33 +0000 2023;1697388686332268701;""@DeviHendri2 @Miduk17 @ganjarpranowo Lalu utk masyarakat tahu kinerja pimpinane piye",,,,
"Thu Aug 31 23:19:29 +0000 2023;1697388668586267042;""Menjelang berakhirnya masa jabatan gubernur",,,,
"Thu Aug 31 23:19:21 +0000 2023;1697388634683633929;""Jargon ""Tuanku Ya Rakyat"" bukan hanya sekedar kata-kata",,,,
"Thu Aug 31 23:19:04 +0000 2023;1697388565326606753;""@cuanbaksit @Leonita_Lestari @ganjarpranowo Mereka sdh buktikan di 2014-2019",,,,
"Thu Aug 31 23:18:43 +0000 2023;1697388476864643356;""@UwohMe @ganjarpranowo @jokowi Faktanya",,,,
"Thu Aug 31 23:17:13 +0000 2023;1697388097779220550;""@ganjarpranowo @jokowi Mantap ...semakin kenceng dukung dan berjuang utk kemenangan Ganjar Pranowo sbg Presiden 2024-2029..."";0;0;0;0;in;378398304;1697107772264087580;RTKalangie;https://twitter.com/RTKalangie/status/1697388097779220550",,,,
"Thu Aug 31 23:17:03 +0000 2023;1697388057853636826;""@Broer68355792 @WagimanDeep212_ @ganjarpranowo Naaah...ini. ...Cucokkkkk Pas banget"";0;0;0;0;in;1667233216091279363;1683414767858507777;AtokBadar75777;https://twitter.com/AtokBadar75777/status/1697388057853636826",,,,
"Thu Aug 31 23:16:57 +0000 2023;1697388030888419712;""@ganjarpranowo Asli keren ini",,,,
"Thu Aug 31 23:16:18 +0000 2023;1697387867537023284;""@peter_hari @WagimanDeep212_ @ulinyusron @Paltiwest @PDI_Perjuangan @ganjarpranowo @GunRomli @Dennysiregar7 @sopiyaNotes @ekokuntadhi1 Kaosnya keren. Cocok buat situasi hari ini. Krn penculikan itu adalah kejahatan. Dan kejahatan gak boleh terulang. Anak jaman now harus tau. Cocok bingit"";0;0;0;0;in;1274571903840120832;1697086330168373711;TubagusMalaka;https://twitter.com/TubagusMalaka/status/1697387867537023284",,,,
"Thu Aug 31 23:16:14 +0000 2023;1697387853129654643;""@ch_chotimah2 @ganjarpranowo SMK Itu sekolah biasa ",,,,
"Thu Aug 31 23:15:23 +0000 2023;1697387637743751430;""Jika pak @ganjarpranowo pinter ngaji dan bertaubat dari nonton video porno mungkin saya akan pertimbangkan pilihan saya",,,,
"Thu Aug 31 23:15:14 +0000 2023;1697387601265930672;""Bag. 7  Maka",,,,
"Thu Aug 31 23:15:14 +0000 2023;1697387600041095574;""@BungkusTukang @ganjarpranowo Sekolah gratis sekarang juga sudah berjalan dimana -mana"";0;0;0;0;in;1144532557561602048;1697158497966944456;PahlawanDebus;https://twitter.com/PahlawanDebus/status/1697387600041095574",,,,
"Thu Aug 31 23:14:49 +0000 2023;1697387495137456175;""@SETYAKI22965702 @ganjarpranowo kawal terus sampe RI1 2024"";0;0;0;0;in;1566193907355922432;1697372227891818636;bungalotus25;https://twitter.com/bungalotus25/status/1697387495137456175",,,,
"Thu Aug 31 23:14:33 +0000 2023;1697387429764960595;""Istriku dan anaku kampanye PDI Perjuangan dan ganjar Pranowo https://t.co/ewebP7FiH3"";0;0;0;0;in;1483797765256019970;1697387429764960595;winner_nadapdap;https://twitter.com/winner_nadapdap/status/1697387429764960595",,,,
"Thu Aug 31 23:14:19 +0000 2023;1697387370595950791;""@Sna_indi @ganjarpranowo Saya masih bekerja sebagai gubernur Jateng 😆😆😆"";0;0;0;0;in;1656286848627650561;1697072198568337861;MbahSulurKra;https://twitter.com/MbahSulurKra/status/1697387370595950791",,,,
"Thu Aug 31 23:14:14 +0000 2023;1697387347858633050;""@ganjarpranowo @jokowi ijazah palsu kok di percaya"";0;0;0;0;in;1317065075602063360;1697107772264087580;BfBng;https://twitter.com/BfBng/status/1697387347858633050",,,,
"Thu Aug 31 23:13:52 +0000 2023;1697387256863142059;""@ganjarpranowo Kalo kami dari luar jateng",,,,
"Thu Aug 31 23:13:00 +0000 2023;1697387037878628468;""Ya seperti inilah kualitas pak @ganjarpranowo dalam menanggapi keluhan warganya. Nanti kalau di-up seperti ini ujung²nya ""itu tanggung jawab bupati"" dll...🥴"";0;0;0;0;in;714965442;1697387037878628468;ariefbudiawan7;https://twitter.com/ariefbudiawan7/status/1697387037878628468",,,,
"Thu Aug 31 23:12:17 +0000 2023;1697386859729678641;""@BlackCoffee1505 @AkiSuminta @dawiguna @celukakuro @ganjarpranowo Otak mesum dari Bani cebong otak sggaris wkwkw pantes yg lu dukung Ganjar isi otak yg di dukung dan pendukung sama wkwkwkw ",,,,
"Thu Aug 31 23:10:55 +0000 2023;1697386512105812294;""@ch_chotimah2 @ganjarpranowo Paling kangkung aja yg naik."";0;0;0;0;in;1640700860710928384;1697088755205881940;Bozesc320790;https://twitter.com/Bozesc320790/status/1697386512105812294",,,,
"Thu Aug 31 23:09:54 +0000 2023;1697386257268224164;""@ganjarpranowo halah pak disini saja smp mau ambil rapot saja harus bayar pakai uang 100.alasan nya buat infaq tolong pak ini di smp 4 larangan brebes"";0;1;0;1;in;1666806668754288646;1697072198568337861;FAhmadrama7001;https://twitter.com/FAhmadrama7001/status/1697386257268224164",,,,
"Thu Aug 31 23:08:16 +0000 2023;1697385845580517525;""@Yusupsopiana1 @ganjarpranowo dimana mas kampung njenengan?"";0;1;0;0;in;1082909804882882560;1696840845667004628;LaporGub_;https://twitter.com/LaporGub_/status/1697385845580517525",,,,
"Thu Aug 31 23:07:31 +0000 2023;1697385659886149960;""@HTgpura @ganjarpranowo @jokowi Tolong pahami yang benar. SMK2 ini didirikan untuk anak kurang mampu. Gratis. Disalurkan bekerja",,,,
"Thu Aug 31 23:07:14 +0000 2023;1697385588981428672;""@ganjarpranowo INSHA ALLAH  KEMENANGAN PILPRES 2024 SEMAKIN NAMPAK JELAS  MAJU TERUS OM @ganjarpranowo  MAJUKAN TERUS INDONESIA RAYA  BIAR ANAK SY BANGGA AKAN NEGARANYA DI MASA DEPAN MERDEKA  MERDEKA  MERDEKA  URRAAA  URRAAA  URRAAA"";0;0;0;0;in;3120950576;1696765943270281409;ALL_QASIM3P;https://twitter.com/ALL_QASIM3P/status/1697385588981428672",,,,
"Thu Aug 31 23:06:37 +0000 2023;1697385430650589418;""@GanjarArus45721 Ini baru dari rakyat",,,,
"Thu Aug 31 23:06:27 +0000 2023;1697385390871896307;""@B_Hendratmo1 @ch_chotimah2 @__AnakKolong @Dennysiregar7 @Miduk17 @AdianNapitupul1 @prabowo @ganjarpranowo @PS_presiden2024 @alextham878 @BANGSAygSUJUD Naaaah ",,,,
"Thu Aug 31 23:05:51 +0000 2023;1697385236789920104;""@ganjarpranowo Ditunggu ke datangannya di Batam Bapak Ganjar",,,,
"Thu Aug 31 23:05:08 +0000 2023;1697385057797996900;""@Jayabay19479190 @ganjarpranowo @PDI_Perjuangan @Partai_Perindo @dpp_hanura Percayalah",,,,
"Thu Aug 31 23:04:47 +0000 2023;1697384971743515116;""@KuskusDianto79 @shvmimasen @ketutayaekayana @ganjarpranowo @prabowo @PDI_Perjuangan Semakin jelas kenapa partai kecil ini di tinggal banyak kader muda yg mumpuni macam tsmara",,,,
"Thu Aug 31 23:04:40 +0000 2023;1697384942756634878;""@hc_poirot Gubernur bokep @ganjarpranowo gmn cerita nih?"";0;1;0;3;in;198329943;1697343298753777725;willufly;https://twitter.com/willufly/status/1697384942756634878",,,,
"Thu Aug 31 23:04:15 +0000 2023;1697384837580202335;""@septi1st1214 @ganjarpranowo @jokowi Tidak bakal dijawab. Hanya pencitraan.  Lulusan yang berhasil kerja di jepang itu juga dari usaha sendiri. Lulusannya yang masih di rumah juga ada. Sama saja hasilnya tergantung dari kualitas siswa."";0;0;0;1;in;1656286848627650561;1697107772264087580;MbahSulurKra;https://twitter.com/MbahSulurKra/status/1697384837580202335",,,,
"Thu Aug 31 23:03:08 +0000 2023;1697384556486369391;""@diadibaliklayar @OUTOFHOMEINTOWN @MUSIKBAGUSMANIA @AsliPoerworedjo @pututabs @AgendaPurworejo @EkoBudiHWJ @UseOriginalEO @NOngkrongLIKErs @ADzonePURWOREJO @BOBorobudur @DJITOEMERAJOE @Fotografer1000D @FotograferScape @HIK_KodamDamali @widpwd @BlackBlack775 @warga_purworejo @BantulMakmur @ganjarpranowo @Ayu10Nindya @novenobita @AlwinKamal @KutoarjoKita @smkiikutoarjo @KemiriUpdate @wonorebo @PurworejoNgegas @PURWOREJOJATENG @PUrworejoREview @PurworejoGadget @ICI_Purworejo @memetgokil_ @danukirana @MrRyOuSt @KangKholiq @PoerworedjoWalk @PoerworedjoS @KEPOERWOREDJOAN @PoerworedjoKepo @PoerworedjoFess @BagusRoroPwrjo @kelmranti_pwrj @kecgebang_pwrj @BatikKayuWijaya @DURIANPURWOREJO @budayapurworejo @Dwi_retnawati @ParKrafJateng Besok",,,,
"Thu Aug 31 23:02:58 +0000 2023;1697384512907616429;""@ganjarpranowo Pinter mainnya si bapak ini. Pak prabowo mau gandeng siapa?"";0;0;0;0;in;964890379735592961;1696765943270281409;otakubus1;https://twitter.com/otakubus1/status/1697384512907616429",,,,
"Thu Aug 31 23:02:40 +0000 2023;1697384439507210482;""@ch_chotimah2 @ganjarpranowo Ngapain panas? 🤣🤣🤣 ... Mobil esemka beneran ada ribuan unit gak?"";0;1;0;0;in;1308030365261414401;1697084518421909556;sembodojarot;https://twitter.com/sembodojarot/status/1697384439507210482",,,,
"Thu Aug 31 23:02:36 +0000 2023;1697384420821565709;""Calon Presiden kita nih guys 🤟🏻🤟🏻🤟🏻 #ganjarpranowo #jokowidodo #ganjarpranowo #indonesiamaju https://t.co/kfKaoeoKpu"";0;0;0;0;in;1585141846090878976;1697384420821565709;Kusumadana95;https://twitter.com/Kusumadana95/status/1697384420821565709",,,,
"Thu Aug 31 23:02:13 +0000 2023;1697384326554644719;""@KerjaBrngGanjar @ganjarpranowo Bismillag 2024"";0;0;0;0;in;516428851;1697266212210934013;rhyrinkartika;https://twitter.com/rhyrinkartika/status/1697384326554644719",,,,
"Thu Aug 31 23:01:46 +0000 2023;1697384210674397580;""@KerjaBrngGanjar @ganjarpranowo Go Pak Ganjar"";0;0;0;0;in;516428851;1697266085794595155;rhyrinkartika;https://twitter.com/rhyrinkartika/status/1697384210674397580",,,,
"Thu Aug 31 23:01:28 +0000 2023;1697384134593872026;""@KerjaBrngGanjar @ganjarpranowo Maju terus Pak"";0;0;0;0;in;516428851;1697266002571227560;rhyrinkartika;https://twitter.com/rhyrinkartika/status/1697384134593872026",,,,
"Thu Aug 31 23:01:21 +0000 2023;1697384107242897887;""Silaturrahim ke Majelis Talim At Thariq",,,,
"Thu Aug 31 23:01:16 +0000 2023;1697384086418165983;""@GanjarArus45721 Duh pemimpin andalan😍😍 #GanjarPranowo #GanjarUntukSemua"";0;0;0;0;in;477423076;1697218258276135034;firdasirait;https://twitter.com/firdasirait/status/1697384086418165983",,,,
"Thu Aug 31 23:01:15 +0000 2023;1697384079556243836;""@BungkusTukang @jokowi @ganjarpranowo Kadrun kampret gaakan ngakui. Yg mengakui kinerja GP ya yang merasakan bukan org luar yg cuma nonton yg bisanya nyinyirin GP"";0;0;0;0;in;830087634709942273;1697054602401874008;ellenhans65;https://twitter.com/ellenhans65/status/1697384079556243836",,,,
"Thu Aug 31 23:01:05 +0000 2023;1697384039265849465;""@yantanu2_08 @Ndaxwz @Dennysiregar7 @Miduk17 @StefanAntonio__ @Anak__Ogi @__AnakKolong @firzahusainInc @ch_chotimah2 @ganjarpranowo Wadas itu proyeknya Jateng atau proyek nasional?"";0;0;0;0;in;1308817261684092929;1697348389795770802;kevynsaverio;https://twitter.com/kevynsaverio/status/1697384039265849465",,,,
"Thu Aug 31 23:00:34 +0000 2023;1697383907258478749;""Jelang purna tugas",,,,
"Thu Aug 31 23:00:19 +0000 2023;1697383845866455219;""@SahabatSaber @ganjarpranowo @jokowi tuh siswa siswanya https://t.co/Bvw7MC3KLF"";0;1;0;0;in;1424376806958780427;1697107772264087580;HTgpura;https://twitter.com/HTgpura/status/1697383845866455219",,,,
"Thu Aug 31 22:59:51 +0000 2023;1697383727754834141;""@Leonita_Lestari Kl @ganjarpranowo menang memangnya bisa menciptakan stabilitas politik di parlemen dgn 25 %? bisa dgn mulus melanjutkan tugas2 jokowi?mau gak mau kan harus merangkul orang yg dikata2in tua",,,,
"Thu Aug 31 22:59:31 +0000 2023;1697383646196596933;""Presiden Jokowi meninjau sekolah gratis yg diprakarsai oleh Gubernur Jateng @ganjarpranowo. Presiden memuji sekolah yg dikhususkan bagi anak2 yg tdk mampu tsb krn sarana &amp  prasarananya cukup lengkap. Presiden ingin didirikan di Provinsi lain.  Grup F Barca Tidur iPhone 7 Agustus https://t.co/Sz7KlDsxNS"";2;3;16;17;in;2580861451;1697383646196596933;bamantara00;https://twitter.com/bamantara00/status/1697383646196596933",,,,
"Thu Aug 31 22:59:31 +0000 2023;1697383644707586331;""@DemokrasiMartir @prabowo @cak_imin @ganjarpranowo @Gerindra @DPP_PKB disandingkan  ke GN  Ahy. Ataupun  HH.  Ataupun  Bu SP. Tapi harapan itu pupus. Bagaiman fatamorgana.."";0;0;0;0;in;1668486082584002561;1697271998211326333;sahibahnmad;https://twitter.com/sahibahnmad/status/1697383644707586331",,,,
"Thu Aug 31 22:59:23 +0000 2023;1697383610804998530;""@ganjarpranowo @jokowi Penerimaan siswa baru tingkat SMA amburadul",,,,
"Thu Aug 31 22:59:03 +0000 2023;1697383528986734690;""Kasihan @PKSejahtera ..di persimpangan jalan. mo geser dukung @prabowo ..ada bang @Fahrihamzah dengan partai geloranya. mo dukung @ganjarpranowo ",,,,
"Thu Aug 31 22:58:53 +0000 2023;1697383486393618695;""Elektabilitas Capres @ganjarpranowo makin MONCER.... Fakta bhw masyarakat semakin mengetahui sosok Ganjar yg selalu dekat dg rakyatnya. Bismillah.... Perjuangan utk orang baik utk hasil yg baik.. Semangat...🤟🤟🇮🇩 https://t.co/rKP8fVTPFQ"";0;3;7;23;in;2939656405;1697383486393618695;panjianom102;https://twitter.com/panjianom102/status/1697383486393618695",,,,
"Thu Aug 31 22:58:09 +0000 2023;1697383300376252520;""@arintonur @shvmimasen @ketutayaekayana @RajaJuliAntoni @jokowi @ganjarpranowo @prabowo @psi_id @PDI_Perjuangan Ulasan sederhana tp 100% tepat.... mantap !!!"";0;0;0;0;in;1604062014828990464;1696754159603892683;KamaSut02304391;https://twitter.com/KamaSut02304391/status/1697383300376252520",,,,
"Thu Aug 31 22:58:09 +0000 2023;1697383299461922888;""Presiden aja kagum",,,,
"Thu Aug 31 22:56:44 +0000 2023;1697382944510525724;""@Bams_Jilid2 @ganjarpranowo Semoga Alloh SWT Meridhoi @ganjarpranowo - @erickthohir  Terpilih Sebagai Presiden &amp  Wakil Presiden Indonesia Periode 2024-2034. Sudah Saatnya Indonesia dipimpin Yg Muda",,,,
"Thu Aug 31 22:56:30 +0000 2023;1697382886780104728;""Tetangga sebalah lagi ribut soal cawapres.. . Kita nyantai aja.. Yg penting 2024 Ganjar Pranowo jgn yg lain. . https://t.co/b9isYmOhFZ"";0;0;2;5;in;1173023441886146561;1697382886780104728;Aan__CoverBOYkw;https://twitter.com/Aan__CoverBOYkw/status/1697382886780104728",,,,
"Thu Aug 31 22:56:18 +0000 2023;1697382837388005807;""@ganjarpranowo Dirancang semasa kadis yg sangat konsen dgn team yg sokit pd pendidikan setelah itu ditendang digantikan dgn kadis dan team catutan yg tinggal jalankan 😃😃😃"";0;0;0;0;in;99844988;1697072198568337861;Hendri_Mantis;https://twitter.com/Hendri_Mantis/status/1697382837388005807",,,,
"Thu Aug 31 22:55:01 +0000 2023;1697382512375513228;""@SahabatSaber @ganjarpranowo @jokowi telat lu",aku salah satu alumninya,"  nih lu baca biar ga kudet😆 https://t.co/Cf6N7Au5lY"";0;1;0;1;in;1424376806958780427;1697107772264087580;HTgpura;https://twitter.com/HTgpura/status/1697382512375513228",,
"Thu Aug 31 22:54:46 +0000 2023;1697382449637146805;""@adieenugroho Ganjar Pranowo Pemimpin Penuh Toleransi.!! Presiden 2024.!! https://t.co/iahAl03p8S"";0;0;0;0;in;1045208353;1697238851033629042;masskasepp;https://twitter.com/masskasepp/status/1697382449637146805",,,,
"Thu Aug 31 22:53:50 +0000 2023;1697382215783760182;""@adieenugroho Ganjar Pranowo Pemimpin Penuh Toleransi.!! Presiden 2024.!! https://t.co/t3FAdQoSQk"";0;0;0;0;in;1045208353;1697238958772732221;masskasepp;https://twitter.com/masskasepp/status/1697382215783760182",,,,
"Thu Aug 31 22:53:19 +0000 2023;1697382083474366610;""@MusuhHipokrit @newIding30 @ganjarpranowo @Urrangawak @OmpungGuru @mikuroQ @CasanovaX8X @007koteka @bokulos_3 @Angge33371 @DSusianti_ @SukmoPriyo @abikaHanna @MMasbin @nadataufik @Megatop99 Maaf ya......jgn tolol teriak tolol! Memalukan...... Lo boleh pilih siapa aja tp jgn Lo keluarin kata tolol sama capres lain jadi......anda kasar kami jg bisa kasar. Tolong belajar LG tp kl akhlak GK perlu belajar Krn itu udh tabiat dr lahir"";0;0;0;1;in;1452508101505028098;1696519347974586472;EviDrajat;https://twitter.com/EviDrajat/status/1697382083474366610",,,,
"Thu Aug 31 22:52:55 +0000 2023;1697381984438509781;""Toleransi seorang Ganjar Pranowo menggambarkan kebhinekaan https://t.co/GsM3bEpPQ3"";0;1;0;0;in;1616209179311738880;1697381947239272530;kudalumpin6;https://twitter.com/kudalumpin6/status/1697381984438509781",,,,
"Thu Aug 31 22:52:52 +0000 2023;1697381970890854459;""Rakyat bersama Ganjar Pranowo https://t.co/EKwo94TQAi"";0;1;0;0;in;1616209179311738880;1697381947239272530;kudalumpin6;https://twitter.com/kudalumpin6/status/1697381970890854459",,,,
"Thu Aug 31 22:52:48 +0000 2023;1697381956441489705;""Ganjar Pranowo : Jabatan hanya mandat dari rakyat https://t.co/iMEA9xIV0e"";0;1;0;0;in;1616209179311738880;1697381947239272530;kudalumpin6;https://twitter.com/kudalumpin6/status/1697381956441489705",,,,
"Thu Aug 31 22:52:46 +0000 2023;1697381947239272530;""Ganjar Pranowo didukung rakyat https://t.co/va81EJwSHQ"";0;1;0;0;in;1616209179311738880;1697381947239272530;kudalumpin6;https://twitter.com/kudalumpin6/status/1697381947239272530",,,,
"Thu Aug 31 22:52:32 +0000 2023;1697381887038386522;""@GunRomli @jokowi @ganjarpranowo Kwkwkwk Demi menaikan elaktabilitas? Apa kabar mobil SMK"";0;0;0;0;in;866174873319505920;1697056407722594691;ardieawan88;https://twitter.com/ardieawan88/status/1697381887038386522",,,,
"Thu Aug 31 22:51:43 +0000 2023;1697381680791896077;""Ganjar Pranowo pemimpin idaman rakyat Indonesia   #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/moVss9x7O9"";0;0;0;0;in;1566386888688095233;1697381680791896077;GanjarPresiden_;https://twitter.com/GanjarPresiden_/status/1697381680791896077",,,,
"Thu Aug 31 22:51:40 +0000 2023;1697381668854944042;""@adieenugroho Ganjar Pranowo Bersama Rakyat Tak Akan Gentar Melawan Oligarki Pro Asing.!! https://t.co/m6hRQcTSJe"";0;0;0;0;in;1045208353;1697240190702743636;masskasepp;https://twitter.com/masskasepp/status/1697381668854944042",,,,
"Thu Aug 31 22:51:15 +0000 2023;1697381565096210695;""Ganjar Pranowo hadiri silaturahmi dengan Perkumpulan Gereja Kota Semarang   #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/HerRxsg4kX"";0;0;0;0;in;1566386888688095233;1697381565096210695;GanjarPresiden_;https://twitter.com/GanjarPresiden_/status/1697381565096210695",,,,
"Thu Aug 31 22:50:33 +0000 2023;1697381389606453607;""Ganjar Pranowo pemimpin idaman rakyat Indonesia   #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/zeoEFcDqBs"";0;0;0;0;in;1566386888688095233;1697381389606453607;GanjarPresiden_;https://twitter.com/GanjarPresiden_/status/1697381389606453607",,,,
"Thu Aug 31 22:50:08 +0000 2023;1697381281791893976;""Ganjar Pranowo pemimpin yang menjunjung tinggi nilai kebhinnekaan  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/QAxygJ6eIK"";0;0;0;0;in;1566386888688095233;1697381281791893976;GanjarPresiden_;https://twitter.com/GanjarPresiden_/status/1697381281791893976",,,,
"Thu Aug 31 22:50:01 +0000 2023;1697381253564219553;""@BungkusTukang @ganjarpranowo Rekam jejak prestasi jelas &amp  visi misi jelas makanya berani menerima tantangan debat BEM UI https://t.co/7drhDsVtWB"";0;0;0;0;in;976712006563590144;1697158497966944456;LeBrekele;https://twitter.com/LeBrekele/status/1697381253564219553",,,,
"Thu Aug 31 22:49:28 +0000 2023;1697381115886276966;""Ganjar Pranowo calon Presiden 2024 pilihan rakyat Indonesia  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/xmpOnihp7V"";0;10;77;351;in;1566386888688095233;1697381115886276966;GanjarPresiden_;https://twitter.com/GanjarPresiden_/status/1697381115886276966",,,,
"Thu Aug 31 22:49:27 +0000 2023;1697381112388174237;""@DargombezDargo2 @ekokuntadhi1 @jokowi @ganjarpranowo Ga phm pemilu di manapun pemilu partai tong yg diajukan dr caleg",,,,
"Thu Aug 31 22:49:18 +0000 2023;1697381072848457876;""@ganjarpranowo Den..pasang Foto jenegan di kaos Tim MU pasti keren"";0;0;0;0;in;1416887828;1696765943270281409;cahthableug;https://twitter.com/cahthableug/status/1697381072848457876",,,,
"Thu Aug 31 22:48:15 +0000 2023;1697380809400033473;""@GunRomli @jokowi @ganjarpranowo Lah",,,,
"Thu Aug 31 22:48:09 +0000 2023;1697380786088108276;""@MusuhHipokrit @newIding30 @ganjarpranowo @Urrangawak @OmpungGuru @mikuroQ @CasanovaX8X @007koteka @bokulos_3 @Angge33371 @DSusianti_ @SukmoPriyo @abikaHanna @MMasbin @nadataufik @Megatop99 Gw ksh tau ya prestasi Ganjar tp dgn syarat Lo jgn ksh tau Abud.....apalagi Lo jgn panas jg",,,,
"Thu Aug 31 22:47:12 +0000 2023;1697380547268579417;""@kevin_lopez001 @__AnakKolong @budimandjatmiko siapa sih sbnrnya org ini? dulu bikin Partai gak lolos parlemen aja",,,,
"Thu Aug 31 22:46:01 +0000 2023;1697380245740163373;""Salah satu Kader Terbaik @PDI_Perjuangan yang akan melanjutkan kerja Besar senior ny.  @jokowi  @ganjarpranowo https://t.co/ghDVABspiU"";0;2;12;38;in;1258840277126533120;1697380245740163373;Gede_86;https://twitter.com/Gede_86/status/1697380245740163373",,,,
